tx_id,sender_id,receiver_id,amount,transfer_timestamp,withdrawal_timestamp,withdrawal_atm_id
TXN-0002233,ACC_VIC_0014,ACC_MULE_0194,70508.89,2026-07-19T04:18:37,2026-07-19T05:14:38,ATM_HDFC_130
TXN-0002234,ACC_MULE_0438,ACC_MULE_0087,220130.26,2026-07-19T04:27:15,2026-07-19T04:44:30,ATM_UBI_030
TXN-0002235,ACC_NORM_1000,ACC_NORM_2303,1300.88,2026-07-19T04:35:54,,
TXN-0002236,ACC_NORM_2800,ACC_NORM_1448,20964.49,2026-07-19T04:44:32,,
TXN-0002237,ACC_VIC_0915,ACC_MULE_0350,164533.82,2026-07-19T04:53:11,,
TXN-0002238,ACC_NORM_0564,ACC_NORM_2576,1568.73,2026-07-19T05:01:49,,
TXN-0002239,ACC_NORM_1349,ACC_NORM_0923,19020.65,2026-07-19T05:10:27,,
TXN-0002240,ACC_VIC_1214,ACC_MULE_0410,236937.22,2026-07-19T05:19:06,2026-07-19T05:35:27,ATM_ICICI_112
TXN-0002241,ACC_VIC_1357,ACC_MULE_0553,146011.23,2026-07-19T05:27:44,2026-07-19T06:11:56,ATM_PNB_052
TXN-0002242,ACC_NORM_1781,ACC_NORM_1602,19443.31,2026-07-19T05:36:23,,
TXN-0002243,ACC_NORM_1289,ACC_NORM_2600,3335.19,2026-07-19T05:45:01,,
TXN-0002244,ACC_VIC_0038,ACC_MULE_0289,167955.09,2026-07-19T05:53:39,2026-07-19T06:34:47,ATM_UBI_069
TXN-0002245,ACC_VIC_0410,ACC_MULE_0038,210134.92,2026-07-19T06:02:18,2026-07-19T06:34:53,ATM_SBI_110
TXN-0002246,ACC_NORM_1559,ACC_NORM_2503,14048.18,2026-07-19T06:10:56,,
TXN-0002247,ACC_NORM_1274,ACC_NORM_2184,1473.44,2026-07-19T06:19:35,,
TXN-0002248,ACC_NORM_0881,ACC_NORM_1063,17076.1,2026-07-19T06:28:13,,
TXN-0002249,ACC_NORM_1075,ACC_NORM_1813,18836.0,2026-07-19T06:36:51,,
TXN-0002250,ACC_MULE_0372,ACC_MULE_0008,57012.54,2026-07-19T06:45:30,2026-07-19T07:01:35,ATM_HDFC_086
TXN-0002251,ACC_NORM_2735,ACC_NORM_1641,9997.52,2026-07-19T06:54:08,,
TXN-0002252,ACC_NORM_2275,ACC_NORM_1400,23676.52,2026-07-19T07:02:47,,
TXN-0002253,ACC_VIC_1238,ACC_MULE_0407,231323.12,2026-07-19T07:11:25,2026-07-19T07:38:17,ATM_HDFC_086
TXN-0002254,ACC_NORM_1715,ACC_NORM_0768,21743.35,2026-07-19T07:20:03,,
TXN-0002255,ACC_NORM_2734,ACC_NORM_0287,15797.79,2026-07-19T07:28:42,,
TXN-0002256,ACC_NORM_2466,ACC_NORM_0657,1069.64,2026-07-19T07:37:20,,
TXN-0002257,ACC_MULE_0419,ACC_MULE_0113,80703.97,2026-07-19T07:45:59,2026-07-19T08:11:19,ATM_PNB_052
TXN-0002258,ACC_NORM_1737,ACC_NORM_0910,16826.11,2026-07-19T07:54:37,,
TXN-0002259,ACC_VIC_0968,ACC_MULE_0447,176648.14,2026-07-19T08:03:15,2026-07-19T08:24:33,ATM_PNB_062
TXN-0002260,ACC_MULE_0338,ACC_MULE_0419,233739.9,2026-07-19T08:11:54,2026-07-19T08:33:30,ATM_PNB_062
TXN-0002261,ACC_NORM_0736,ACC_NORM_2688,5120.34,2026-07-19T08:20:32,,
TXN-0002262,ACC_NORM_2155,ACC_NORM_0521,15852.16,2026-07-19T08:29:11,,
TXN-0002263,ACC_NORM_0496,ACC_NORM_2492,3672.56,2026-07-19T08:37:49,,
TXN-0002264,ACC_NORM_1874,ACC_NORM_2159,23307.22,2026-07-19T08:46:27,,
TXN-0002265,ACC_VIC_1434,ACC_MULE_0336,81249.69,2026-07-19T08:55:06,2026-07-19T09:22:29,ATM_KOTAK_023
TXN-0002266,ACC_NORM_2325,ACC_NORM_0617,11109.45,2026-07-19T09:03:44,,
TXN-0002267,ACC_NORM_0007,ACC_NORM_0153,16922.45,2026-07-19T09:12:23,,
TXN-0002268,ACC_VIC_0311,ACC_MULE_0169,238193.42,2026-07-19T09:21:01,,
TXN-0002269,ACC_VIC_1459,ACC_MULE_0070,63324.75,2026-07-19T09:29:39,,
TXN-0002270,ACC_NORM_2685,ACC_NORM_1915,14681.48,2026-07-19T09:38:18,,
TXN-0002271,ACC_VIC_0568,ACC_MULE_0401,187766.12,2026-07-19T09:46:56,2026-07-19T10:04:55,ATM_KOTAK_178
TXN-0002272,ACC_NORM_2607,ACC_NORM_0666,20071.37,2026-07-19T09:55:35,,
TXN-0002273,ACC_VIC_0136,ACC_MULE_0020,164521.9,2026-07-19T10:04:13,2026-07-19T10:27:07,ATM_BOB_028
TXN-0002274,ACC_VIC_0354,ACC_MULE_0599,163646.34,2026-07-19T10:12:51,2026-07-19T10:45:15,ATM_BOB_146
TXN-0002275,ACC_MULE_0429,ACC_MULE_0227,197646.79,2026-07-19T10:21:30,2026-07-19T11:01:23,ATM_HDFC_035
TXN-0002276,ACC_NORM_1457,ACC_NORM_2187,4626.1,2026-07-19T10:30:08,,
TXN-0002277,ACC_VIC_0502,ACC_MULE_0535,234936.84,2026-07-19T10:38:47,2026-07-19T10:55:25,ATM_BOB_146
TXN-0002278,ACC_VIC_0478,ACC_MULE_0426,88977.08,2026-07-19T10:47:25,,
TXN-0002279,ACC_MULE_0057,ACC_MULE_0368,137487.03,2026-07-19T10:56:03,2026-07-19T11:22:36,ATM_AXIS_104
TXN-0002280,ACC_NORM_1239,ACC_NORM_0207,15632.3,2026-07-19T11:04:42,,
TXN-0002281,ACC_NORM_1557,ACC_NORM_0703,16803.58,2026-07-19T11:13:20,,
TXN-0002282,ACC_NORM_1542,ACC_NORM_2486,11704.07,2026-07-19T11:21:59,,
TXN-0002283,ACC_NORM_1802,ACC_NORM_2887,18832.23,2026-07-19T11:30:37,,
TXN-0002284,ACC_NORM_2968,ACC_NORM_1539,17663.64,2026-07-19T11:39:15,,
TXN-0002285,ACC_NORM_1403,ACC_NORM_0418,5716.22,2026-07-19T11:47:54,,
TXN-0002286,ACC_NORM_2430,ACC_NORM_0409,7029.32,2026-07-19T11:56:32,,
TXN-0002287,ACC_NORM_2429,ACC_NORM_0878,3075.56,2026-07-19T12:05:11,,
TXN-0002288,ACC_VIC_1481,ACC_MULE_0402,155575.71,2026-07-19T12:13:49,2026-07-19T13:00:20,ATM_ICICI_133
TXN-0002289,ACC_VIC_0204,ACC_MULE_0370,51132.03,2026-07-19T12:22:27,,
TXN-0002290,ACC_NORM_1835,ACC_NORM_1595,7487.54,2026-07-19T12:31:06,,
TXN-0002291,ACC_NORM_1099,ACC_NORM_0558,23935.82,2026-07-19T12:39:44,,
TXN-0002292,ACC_NORM_1332,ACC_NORM_1751,3186.48,2026-07-19T12:48:23,,
TXN-0002293,ACC_NORM_0453,ACC_NORM_2318,1908.04,2026-07-19T12:57:01,,
TXN-0002294,ACC_NORM_2046,ACC_NORM_1061,9236.49,2026-07-19T13:05:39,,
TXN-0002295,ACC_NORM_0470,ACC_NORM_2424,14169.29,2026-07-19T13:14:18,,
TXN-0002296,ACC_NORM_2279,ACC_NORM_2639,3557.42,2026-07-19T13:22:56,,
TXN-0002297,ACC_VIC_0005,ACC_MULE_0496,199746.81,2026-07-19T13:31:35,2026-07-19T14:11:11,ATM_ICICI_087
TXN-0002298,ACC_NORM_0050,ACC_NORM_2238,1177.09,2026-07-19T13:40:13,,
TXN-0002299,ACC_NORM_0211,ACC_NORM_2199,1047.31,2026-07-19T13:48:51,,
TXN-0002300,ACC_NORM_1081,ACC_NORM_2063,9608.22,2026-07-19T13:57:30,,
TXN-0002301,ACC_NORM_0113,ACC_NORM_0872,15370.68,2026-07-19T14:06:08,,
TXN-0002302,ACC_NORM_0031,ACC_NORM_0755,7347.58,2026-07-19T14:14:47,,
TXN-0002303,ACC_VIC_0776,ACC_MULE_0072,163423.31,2026-07-19T14:23:25,2026-07-19T14:49:46,ATM_BOB_152
TXN-0002304,ACC_MULE_0266,ACC_MULE_0511,90278.73,2026-07-19T14:32:03,2026-07-19T15:16:29,ATM_UBI_150
TXN-0002305,ACC_NORM_0097,ACC_NORM_0186,20059.65,2026-07-19T14:40:42,,
TXN-0002306,ACC_NORM_2541,ACC_NORM_1171,17160.02,2026-07-19T14:49:20,,
TXN-0002307,ACC_NORM_1439,ACC_NORM_0291,10337.19,2026-07-19T14:57:59,,
TXN-0002308,ACC_NORM_1116,ACC_NORM_1423,16220.18,2026-07-19T15:06:37,,
TXN-0002309,ACC_VIC_1141,ACC_MULE_0380,61418.43,2026-07-19T15:15:15,2026-07-19T15:50:59,ATM_ICICI_019
TXN-0002310,ACC_NORM_1732,ACC_NORM_2219,9734.03,2026-07-19T15:23:54,,
TXN-0002311,ACC_VIC_0273,ACC_MULE_0569,184793.81,2026-07-19T15:32:32,2026-07-19T16:04:13,ATM_PNB_081
TXN-0002312,ACC_NORM_0007,ACC_NORM_0482,1426.96,2026-07-19T15:41:11,,
TXN-0002313,ACC_NORM_1125,ACC_NORM_1560,7069.19,2026-07-19T15:49:49,,
TXN-0002314,ACC_NORM_2093,ACC_NORM_2061,5402.38,2026-07-19T15:58:27,,
TXN-0002315,ACC_NORM_0194,ACC_NORM_0452,9529.05,2026-07-19T16:07:06,,
TXN-0002316,ACC_NORM_0615,ACC_NORM_2326,24999.95,2026-07-19T16:15:44,,
TXN-0002317,ACC_NORM_1815,ACC_NORM_0713,8856.82,2026-07-19T16:24:23,,
TXN-0002318,ACC_VIC_1049,ACC_MULE_0391,96133.43,2026-07-19T16:33:01,2026-07-19T17:08:23,ATM_BOB_094
TXN-0002319,ACC_NORM_1892,ACC_NORM_2410,11318.3,2026-07-19T16:41:39,,
TXN-0002320,ACC_NORM_1282,ACC_NORM_2602,2209.77,2026-07-19T16:50:18,,
TXN-0002321,ACC_NORM_0654,ACC_NORM_2380,11383.27,2026-07-19T16:58:56,,
TXN-0002322,ACC_VIC_1095,ACC_MULE_0310,77566.0,2026-07-19T17:07:35,2026-07-19T17:26:41,ATM_PNB_056
TXN-0002323,ACC_NORM_0702,ACC_NORM_1911,6417.95,2026-07-19T17:16:13,,
TXN-0002324,ACC_NORM_1600,ACC_NORM_2199,16887.55,2026-07-19T17:24:51,,
TXN-0002325,ACC_NORM_2015,ACC_NORM_0816,7705.1,2026-07-19T17:33:30,,
TXN-0002326,ACC_NORM_1334,ACC_NORM_0102,22466.39,2026-07-19T17:42:08,,
TXN-0002327,ACC_VIC_0637,ACC_MULE_0291,203623.75,2026-07-19T17:50:47,2026-07-19T18:00:23,ATM_PNB_062
TXN-0002328,ACC_NORM_0061,ACC_NORM_2790,21329.5,2026-07-19T17:59:25,,
TXN-0002329,ACC_MULE_0054,ACC_MULE_0425,206710.74,2026-07-19T18:08:03,2026-07-19T18:26:35,ATM_HDFC_086
TXN-0002330,ACC_VIC_1244,ACC_MULE_0382,86660.53,2026-07-19T18:16:42,2026-07-19T18:50:58,ATM_PNB_160
TXN-0002331,ACC_NORM_0109,ACC_NORM_2783,4117.7,2026-07-19T18:25:20,,
TXN-0002332,ACC_NORM_2672,ACC_NORM_2051,11565.65,2026-07-19T18:33:59,,
TXN-0002333,ACC_NORM_2512,ACC_NORM_2020,5449.4,2026-07-19T18:42:37,,
TXN-0002334,ACC_NORM_2543,ACC_NORM_2437,11299.32,2026-07-19T18:51:15,,
TXN-0002335,ACC_NORM_1385,ACC_NORM_2422,16236.14,2026-07-19T18:59:54,,
TXN-0002336,ACC_VIC_0374,ACC_MULE_0137,150990.95,2026-07-19T19:08:32,2026-07-19T20:15:17,ATM_AXIS_044
TXN-0002337,ACC_VIC_1462,ACC_MULE_0235,193455.52,2026-07-19T19:17:11,,
TXN-0002338,ACC_NORM_1135,ACC_NORM_1753,15674.91,2026-07-19T19:25:49,,
TXN-0002339,ACC_VIC_1284,ACC_MULE_0395,123769.7,2026-07-19T19:34:27,2026-07-19T19:56:44,ATM_ICICI_121
TXN-0002340,ACC_VIC_0189,ACC_MULE_0109,106732.52,2026-07-19T19:43:06,2026-07-19T20:07:06,ATM_ICICI_157
TXN-0002341,ACC_VIC_0302,ACC_MULE_0388,54265.84,2026-07-19T19:51:44,2026-07-19T20:09:43,ATM_UBI_150
TXN-0002342,ACC_NORM_2951,ACC_NORM_2218,17265.15,2026-07-19T20:00:23,,
TXN-0002343,ACC_NORM_1700,ACC_NORM_2346,8062.92,2026-07-19T20:09:01,,
TXN-0002344,ACC_NORM_1385,ACC_NORM_1511,19668.23,2026-07-19T20:17:39,,
TXN-0002345,ACC_VIC_1127,ACC_MULE_0081,75540.93,2026-07-19T20:26:18,2026-07-19T21:33:14,ATM_PNB_062
TXN-0002346,ACC_NORM_0813,ACC_NORM_0668,18543.48,2026-07-19T20:34:56,,
TXN-0002347,ACC_MULE_0013,ACC_MULE_0317,139102.39,2026-07-19T20:43:35,2026-07-19T20:58:59,ATM_BOB_163
TXN-0002348,ACC_VIC_0779,ACC_MULE_0380,215813.77,2026-07-19T20:52:13,2026-07-19T21:18:35,ATM_HDFC_130
TXN-0002349,ACC_NORM_1172,ACC_NORM_0546,10399.35,2026-07-19T21:00:51,,
TXN-0002350,ACC_NORM_0159,ACC_NORM_0242,23896.93,2026-07-19T21:09:30,,
TXN-0002351,ACC_NORM_2918,ACC_NORM_1406,20196.36,2026-07-19T21:18:08,,
TXN-0002352,ACC_NORM_0252,ACC_NORM_0738,23467.77,2026-07-19T21:26:47,,
TXN-0002353,ACC_NORM_2501,ACC_NORM_2552,11024.62,2026-07-19T21:35:25,,
TXN-0002354,ACC_NORM_0147,ACC_NORM_2866,4916.16,2026-07-19T21:44:03,,
TXN-0002355,ACC_MULE_0100,ACC_MULE_0357,110063.77,2026-07-19T21:52:42,2026-07-19T22:24:22,ATM_AXIS_038
TXN-0002356,ACC_NORM_2480,ACC_NORM_2341,11580.45,2026-07-19T22:01:20,,
TXN-0002357,ACC_NORM_0946,ACC_NORM_1294,20500.02,2026-07-19T22:09:59,,
TXN-0002358,ACC_NORM_1159,ACC_NORM_1464,13084.57,2026-07-19T22:18:37,,
TXN-0002359,ACC_NORM_0939,ACC_NORM_2087,21655.82,2026-07-19T22:27:15,,
TXN-0002360,ACC_VIC_0856,ACC_MULE_0362,182589.09,2026-07-19T22:35:54,2026-07-19T22:49:58,ATM_SBI_041
TXN-0002361,ACC_NORM_2351,ACC_NORM_2778,18329.49,2026-07-19T22:44:32,,
TXN-0002362,ACC_NORM_0522,ACC_NORM_0616,5347.98,2026-07-19T22:53:11,,
TXN-0002363,ACC_VIC_0612,ACC_MULE_0002,213862.81,2026-07-19T23:01:49,2026-07-19T23:16:19,ATM_SBI_098
TXN-0002364,ACC_NORM_0550,ACC_NORM_2749,10233.96,2026-07-19T23:10:27,,
TXN-0002365,ACC_NORM_2321,ACC_NORM_0771,21985.76,2026-07-19T23:19:06,,
TXN-0002366,ACC_NORM_1090,ACC_NORM_0812,17430.63,2026-07-19T23:27:44,,
TXN-0002367,ACC_NORM_2063,ACC_NORM_1251,11993.39,2026-07-19T23:36:23,,
TXN-0002368,ACC_NORM_2031,ACC_NORM_2304,10896.72,2026-07-19T23:45:01,,
TXN-0002369,ACC_NORM_2114,ACC_NORM_0546,7052.51,2026-07-19T23:53:39,,
TXN-0002370,ACC_NORM_1808,ACC_NORM_0019,3952.82,2026-07-20T00:02:18,,
TXN-0002371,ACC_NORM_0490,ACC_NORM_1800,3339.67,2026-07-20T00:10:56,,
TXN-0002372,ACC_NORM_2926,ACC_NORM_1335,10476.47,2026-07-20T00:19:35,,
TXN-0002373,ACC_MULE_0467,ACC_MULE_0076,102945.53,2026-07-20T00:28:13,,
TXN-0002374,ACC_NORM_2927,ACC_NORM_1639,12082.91,2026-07-20T00:36:51,,
TXN-0002375,ACC_MULE_0003,ACC_MULE_0447,232848.9,2026-07-20T00:45:30,2026-07-20T02:03:38,ATM_ICICI_018
TXN-0002376,ACC_NORM_1545,ACC_NORM_0481,24317.72,2026-07-20T00:54:08,,
TXN-0002377,ACC_MULE_0525,ACC_MULE_0007,59994.55,2026-07-20T01:02:47,2026-07-20T01:29:06,ATM_BOB_091
TXN-0002378,ACC_NORM_2760,ACC_NORM_0321,17117.39,2026-07-20T01:11:25,,
TXN-0002379,ACC_NORM_1578,ACC_NORM_1775,23015.88,2026-07-20T01:20:03,,
TXN-0002380,ACC_VIC_0754,ACC_MULE_0419,188096.65,2026-07-20T01:28:42,2026-07-20T01:48:59,ATM_ICICI_112
TXN-0002381,ACC_MULE_0503,ACC_MULE_0091,108911.15,2026-07-20T01:37:20,2026-07-20T02:32:22,ATM_ICICI_142
TXN-0002382,ACC_MULE_0511,ACC_MULE_0467,167063.29,2026-07-20T01:45:59,2026-07-20T02:14:00,ATM_SBI_047
TXN-0002383,ACC_VIC_0908,ACC_MULE_0388,110067.52,2026-07-20T01:54:37,2026-07-20T02:45:57,ATM_KOTAK_168
TXN-0002384,ACC_MULE_0327,ACC_MULE_0147,172866.97,2026-07-20T02:03:15,2026-07-20T02:37:45,ATM_AXIS_128
TXN-0002385,ACC_MULE_0161,ACC_MULE_0413,130055.22,2026-07-20T02:11:54,2026-07-20T02:55:25,ATM_AXIS_044
TXN-0002386,ACC_MULE_0216,ACC_MULE_0555,72666.58,2026-07-20T02:20:32,2026-07-20T03:29:58,ATM_UBI_075
TXN-0002387,ACC_NORM_2071,ACC_NORM_2085,10905.19,2026-07-20T02:29:11,,
TXN-0002388,ACC_NORM_2985,ACC_NORM_1594,15413.55,2026-07-20T02:37:49,,
TXN-0002389,ACC_MULE_0223,ACC_MULE_0171,105297.1,2026-07-20T02:46:27,2026-07-20T03:25:24,ATM_AXIS_101
TXN-0002390,ACC_VIC_1483,ACC_MULE_0482,209586.18,2026-07-20T02:55:06,,
TXN-0002391,ACC_NORM_0823,ACC_NORM_1691,22926.7,2026-07-20T03:03:44,,
TXN-0002392,ACC_VIC_0493,ACC_MULE_0237,145580.56,2026-07-20T03:12:23,2026-07-20T03:37:40,ATM_UBI_150
TXN-0002393,ACC_VIC_0189,ACC_MULE_0160,50297.61,2026-07-20T03:21:01,,
TXN-0002394,ACC_NORM_0834,ACC_NORM_2193,5070.88,2026-07-20T03:29:39,,
TXN-0002395,ACC_VIC_0461,ACC_MULE_0244,70750.65,2026-07-20T03:38:18,2026-07-20T04:01:44,ATM_SBI_011
TXN-0002396,ACC_NORM_2764,ACC_NORM_1336,10995.63,2026-07-20T03:46:56,,
TXN-0002397,ACC_NORM_2626,ACC_NORM_0539,8696.69,2026-07-20T03:55:35,,
TXN-0002398,ACC_NORM_2901,ACC_NORM_0323,5178.84,2026-07-20T04:04:13,,
TXN-0002399,ACC_MULE_0543,ACC_MULE_0348,227563.04,2026-07-20T04:12:51,2026-07-20T04:42:42,ATM_SBI_047
TXN-0002400,ACC_NORM_1335,ACC_NORM_0129,5345.19,2026-07-20T04:21:30,,
TXN-0002401,ACC_NORM_0179,ACC_NORM_0107,22719.26,2026-07-20T04:30:08,,
TXN-0002402,ACC_VIC_1044,ACC_MULE_0257,64852.21,2026-07-20T04:38:47,2026-07-20T05:09:01,ATM_AXIS_009
TXN-0002403,ACC_NORM_1726,ACC_NORM_0531,16015.95,2026-07-20T04:47:25,,
TXN-0002404,ACC_VIC_0088,ACC_MULE_0317,184751.34,2026-07-20T04:56:03,,
TXN-0002405,ACC_NORM_2258,ACC_NORM_2627,9177.52,2026-07-20T05:04:42,,
TXN-0002406,ACC_NORM_2769,ACC_NORM_2069,5682.99,2026-07-20T05:13:20,,
TXN-0002407,ACC_NORM_0681,ACC_NORM_0237,5729.19,2026-07-20T05:21:59,,
TXN-0002408,ACC_NORM_2090,ACC_NORM_0277,8728.33,2026-07-20T05:30:37,,
TXN-0002409,ACC_NORM_2290,ACC_NORM_2067,7642.88,2026-07-20T05:39:15,,
TXN-0002410,ACC_MULE_0497,ACC_MULE_0528,168832.8,2026-07-20T05:47:54,,
TXN-0002411,ACC_NORM_1698,ACC_NORM_0050,10238.64,2026-07-20T05:56:32,,
TXN-0002412,ACC_NORM_1585,ACC_NORM_1576,17741.59,2026-07-20T06:05:11,,
TXN-0002413,ACC_NORM_0002,ACC_NORM_2321,6521.93,2026-07-20T06:13:49,,
TXN-0002414,ACC_NORM_0406,ACC_NORM_2293,5941.17,2026-07-20T06:22:27,,
TXN-0002415,ACC_NORM_0944,ACC_NORM_0157,24524.92,2026-07-20T06:31:06,,
TXN-0002416,ACC_VIC_1107,ACC_MULE_0478,169474.06,2026-07-20T06:39:44,2026-07-20T07:16:08,ATM_UBI_030
TXN-0002417,ACC_NORM_0363,ACC_NORM_2644,12069.79,2026-07-20T06:48:23,,
TXN-0002418,ACC_MULE_0512,ACC_MULE_0223,60562.49,2026-07-20T06:57:01,2026-07-20T07:32:38,ATM_ICICI_142
TXN-0002419,ACC_NORM_0771,ACC_NORM_0912,22945.36,2026-07-20T07:05:39,,
TXN-0002420,ACC_NORM_1752,ACC_NORM_0675,18713.0,2026-07-20T07:14:18,,
TXN-0002421,ACC_VIC_0359,ACC_MULE_0292,105409.71,2026-07-20T07:22:56,2026-07-20T07:39:48,ATM_UBI_016
TXN-0002422,ACC_NORM_2543,ACC_NORM_2426,7829.99,2026-07-20T07:31:35,,
TXN-0002423,ACC_NORM_1069,ACC_NORM_2662,1148.26,2026-07-20T07:40:13,,
TXN-0002424,ACC_VIC_0468,ACC_MULE_0305,99259.45,2026-07-20T07:48:51,2026-07-20T08:25:19,ATM_PNB_062
TXN-0002425,ACC_NORM_0511,ACC_NORM_1724,6530.15,2026-07-20T07:57:30,,
TXN-0002426,ACC_NORM_0711,ACC_NORM_0196,22035.66,2026-07-20T08:06:08,,
TXN-0002427,ACC_NORM_1913,ACC_NORM_0432,10188.68,2026-07-20T08:14:47,,
TXN-0002428,ACC_VIC_1206,ACC_MULE_0087,196009.03,2026-07-20T08:23:25,2026-07-20T08:33:22,ATM_ICICI_019
TXN-0002429,ACC_NORM_2770,ACC_NORM_2490,11110.29,2026-07-20T08:32:03,,
TXN-0002430,ACC_NORM_2458,ACC_NORM_1881,12030.54,2026-07-20T08:40:42,,
TXN-0002431,ACC_VIC_0205,ACC_MULE_0213,185218.08,2026-07-20T08:49:20,,
TXN-0002432,ACC_MULE_0034,ACC_MULE_0195,193379.9,2026-07-20T08:57:59,2026-07-20T09:16:14,ATM_UBI_030
TXN-0002433,ACC_VIC_1039,ACC_MULE_0485,80287.34,2026-07-20T09:06:37,,
TXN-0002434,ACC_NORM_1463,ACC_NORM_0133,6430.84,2026-07-20T09:15:15,,
TXN-0002435,ACC_NORM_1213,ACC_NORM_0475,3048.73,2026-07-20T09:23:54,,
TXN-0002436,ACC_NORM_1668,ACC_NORM_0287,9679.26,2026-07-20T09:32:32,,
TXN-0002437,ACC_NORM_2742,ACC_NORM_2637,12511.97,2026-07-20T09:41:11,,
TXN-0002438,ACC_NORM_1695,ACC_NORM_2780,3386.11,2026-07-20T09:49:49,,
TXN-0002439,ACC_NORM_2689,ACC_NORM_0210,23278.93,2026-07-20T09:58:27,,
TXN-0002440,ACC_NORM_1983,ACC_NORM_1643,24048.41,2026-07-20T10:07:06,,
TXN-0002441,ACC_VIC_1442,ACC_MULE_0024,81842.54,2026-07-20T10:15:44,2026-07-20T10:41:14,ATM_ICICI_004
TXN-0002442,ACC_VIC_1372,ACC_MULE_0104,123360.83,2026-07-20T10:24:23,,
TXN-0002443,ACC_MULE_0279,ACC_MULE_0346,214846.3,2026-07-20T10:33:01,,
TXN-0002444,ACC_NORM_1069,ACC_NORM_0536,13898.83,2026-07-20T10:41:39,,
TXN-0002445,ACC_NORM_2571,ACC_NORM_0878,5129.29,2026-07-20T10:50:18,,
TXN-0002446,ACC_NORM_2980,ACC_NORM_0008,19249.32,2026-07-20T10:58:56,,
TXN-0002447,ACC_MULE_0211,ACC_MULE_0146,132744.96,2026-07-20T11:07:35,2026-07-20T11:47:10,ATM_ICICI_087
TXN-0002448,ACC_NORM_1069,ACC_NORM_2214,12520.96,2026-07-20T11:16:13,,
TXN-0002449,ACC_VIC_0153,ACC_MULE_0415,188355.73,2026-07-20T11:24:51,2026-07-20T12:04:38,ATM_PNB_062
TXN-0002450,ACC_NORM_0699,ACC_NORM_1463,17208.67,2026-07-20T11:33:30,,
TXN-0002451,ACC_NORM_0771,ACC_NORM_1427,24399.82,2026-07-20T11:42:08,,
TXN-0002452,ACC_VIC_0632,ACC_MULE_0387,150579.27,2026-07-20T11:50:47,2026-07-20T12:15:00,ATM_KOTAK_176
TXN-0002453,ACC_NORM_1848,ACC_NORM_2435,2357.1,2026-07-20T11:59:25,,
TXN-0002454,ACC_NORM_1947,ACC_NORM_0649,1920.43,2026-07-20T12:08:03,,
TXN-0002455,ACC_VIC_1186,ACC_MULE_0047,167970.61,2026-07-20T12:16:42,2026-07-20T13:09:30,ATM_AXIS_101
TXN-0002456,ACC_NORM_1094,ACC_NORM_0996,9420.69,2026-07-20T12:25:20,,
TXN-0002457,ACC_NORM_1682,ACC_NORM_0171,19961.56,2026-07-20T12:33:59,,
TXN-0002458,ACC_NORM_2951,ACC_NORM_1170,17316.75,2026-07-20T12:42:37,,
TXN-0002459,ACC_VIC_0183,ACC_MULE_0068,115186.53,2026-07-20T12:51:15,,
TXN-0002460,ACC_NORM_1549,ACC_NORM_1565,13089.59,2026-07-20T12:59:54,,
TXN-0002461,ACC_NORM_0292,ACC_NORM_1251,16440.21,2026-07-20T13:08:32,,
TXN-0002462,ACC_NORM_1333,ACC_NORM_2054,1198.1,2026-07-20T13:17:11,,
TXN-0002463,ACC_NORM_2077,ACC_NORM_2268,18433.59,2026-07-20T13:25:49,,
TXN-0002464,ACC_VIC_1365,ACC_MULE_0121,248319.44,2026-07-20T13:34:27,,
TXN-0002465,ACC_MULE_0428,ACC_MULE_0467,239058.12,2026-07-20T13:43:06,2026-07-20T14:07:35,ATM_ICICI_112
TXN-0002466,ACC_VIC_0374,ACC_MULE_0158,54523.31,2026-07-20T13:51:44,2026-07-20T14:50:18,ATM_PNB_160
TXN-0002467,ACC_NORM_2169,ACC_NORM_2883,11407.88,2026-07-20T14:00:23,,
TXN-0002468,ACC_NORM_1303,ACC_NORM_2212,19257.67,2026-07-20T14:09:01,,
TXN-0002469,ACC_NORM_2740,ACC_NORM_1718,7936.08,2026-07-20T14:17:39,,
TXN-0002470,ACC_VIC_0668,ACC_MULE_0403,52470.83,2026-07-20T14:26:18,2026-07-20T15:11:39,ATM_BOB_060
TXN-0002471,ACC_NORM_0419,ACC_NORM_2653,24398.4,2026-07-20T14:34:56,,
TXN-0002472,ACC_NORM_0384,ACC_NORM_1507,15065.92,2026-07-20T14:43:35,,
TXN-0002473,ACC_NORM_2651,ACC_NORM_1366,24592.56,2026-07-20T14:52:13,,
TXN-0002474,ACC_NORM_0344,ACC_NORM_2071,23277.58,2026-07-20T15:00:51,,
TXN-0002475,ACC_NORM_1827,ACC_NORM_2752,20194.54,2026-07-20T15:09:30,,
TXN-0002476,ACC_NORM_0664,ACC_NORM_2295,23261.06,2026-07-20T15:18:08,,
TXN-0002477,ACC_NORM_0052,ACC_NORM_0331,14360.11,2026-07-20T15:26:47,,
TXN-0002478,ACC_NORM_1253,ACC_NORM_0125,12625.06,2026-07-20T15:35:25,,
TXN-0002479,ACC_NORM_1612,ACC_NORM_2098,2694.05,2026-07-20T15:44:03,,
TXN-0002480,ACC_NORM_0680,ACC_NORM_0771,7504.26,2026-07-20T15:52:42,,
TXN-0002481,ACC_NORM_2485,ACC_NORM_1894,8455.93,2026-07-20T16:01:20,,
TXN-0002482,ACC_NORM_0717,ACC_NORM_0563,4882.04,2026-07-20T16:09:59,,
